CASE#,X,Y,cluster_label
JJ303853,1166921.0,1947102.0,0
JK258346,1176389.0,1900278.0,0
JK157728,1182688.0,1861753.0,1
JJ441532,1181730.0,1873750.0,1
JJ463319,1175113.0,1825770.0,1
JJ355435,1175643.0,1849595.0,1
JJ445511,1158116.0,1886817.0,0
JK233544,1174935.0,1867419.0,1
JJ268485,1107101.0,1938233.0,0
JK162754,1164123.0,1943611.0,0
JK210892,1177703.0,1841947.0,1
JK118213,1163615.0,1855577.0,1
JK169653,1165879.0,1870659.0,1
JK165755,1165994.0,1924223.0,0
JJ332507,1143381.0,1872998.0,1
JK106923,1145470.0,1897620.0,0
JJ362554,1193494.0,1856127.0,1
JJ445008,1169783.0,1929149.0,0
JJ318009,1157813.0,1873825.0,1
JK122644,1187179.0,1855338.0,1
JJ517279,1170867.0,1853101.0,1
JJ320152,1160005.0,1905256.0,0
JK226111,1184245.0,1856821.0,1
JK255337,1171639.0,1863072.0,1
JK174057,1153924.0,1921092.0,0
JJ312137,1191179.0,1857632.0,1
JJ276785,1143622.0,1927345.0,0
JJ504529,1183097.0,1846984.0,1
JK129560,1181260.0,1853212.0,1
JJ434506,1172076.0,1917755.0,0
JJ354436,1167483.0,1895701.0,0
JJ473135,1159994.0,1921855.0,0
JJ346716,1158309.0,1896923.0,0
JK125319,1157183.0,1933429.0,0
JJ346693,1177334.0,1831018.0,1
JK247646,1157709.0,1865868.0,1
JJ513356,1188123.0,1855151.0,1
JJ438914,1137825.0,1920243.0,0
JJ484027,1181290.0,1864476.0,1
JK249447,1194835.0,1855456.0,1
JJ508843,1143325.0,1902558.0,0
JJ398631,1185339.0,1861941.0,1
JK244505,1174708.0,1850883.0,1
JJ339471,1152464.0,1886220.0,0
JK232583,1163544.0,1826418.0,1
JK179311,1180538.0,1843743.0,1
JJ419856,1176618.0,1891448.0,0
JJ358697,1161782.0,1914601.0,0
JK226686,1160005.0,1905256.0,0
JJ525322,1172970.0,1863110.0,1
JK227161,1160287.0,1950361.0,0
JK148110,1188513.0,1844539.0,1
JJ432627,1159772.0,1933534.0,0
JJ403293,1180555.0,1843138.0,1
JJ445774,1171738.0,1918860.0,0
JJ453327,1163481.0,1941229.0,0
JJ458732,1163521.0,1947891.0,0
JK212801,1147527.0,1898985.0,0
JJ509010,1149492.0,1885452.0,0
JJ324083,1147715.0,1937085.0,0
JJ276539,1156883.0,1899881.0,0
JJ481255,1158625.0,1877390.0,1
JJ514632,1196728.0,1847839.0,1
JJ355174,1142181.0,1920473.0,0
JK148955,1199865.0,1834421.0,1
JK192756,1168933.0,1898798.0,0
JJ331800,1171169.0,1917243.0,0
JJ519655,1167150.0,1860700.0,1
JK138008,1175092.0,1901998.0,0
JJ471434,1149984.0,1891583.0,0
JJ454435,1184603.0,1852481.0,1
JJ361870,1163216.0,1906886.0,0
JK106646,1167955.0,1933907.0,0
JJ343468,1151642.0,1902736.0,0
JJ491441,1155750.0,1887561.0,0
JJ389573,1165480.0,1846122.0,1
JJ341812,1172314.0,1887330.0,0
JK198855,1169815.0,1860014.0,1
JK113309,1156223.0,1898534.0,0
JJ461564,1142067.0,1898182.0,0
JK217673,1172409.0,1918883.0,0
JK184376,1183832.0,1862505.0,1
JK153463,1172347.0,1840773.0,1
JJ512079,1164724.0,1889083.0,0
JJ338768,1174199.0,1845682.0,1
JJ513700,1182591.0,1817444.0,1
JJ483880,1162344.0,1925021.0,0
JK128206,1155747.0,1875600.0,1
JJ466651,1139308.0,1902015.0,0
JK164353,1159708.0,1877477.0,1
JJ452770,1177977.0,1890072.0,0
JJ347091,1193014.0,1854364.0,1
JK206850,1165999.0,1922007.0,0
JJ385304,1158673.0,1862747.0,1
JK122574,1157581.0,1870325.0,1
JJ335023,1166747.0,1946376.0,0
JK194742,1167664.0,1893851.0,0
JK131517,1154928.0,1904048.0,0
JJ319332,1139601.0,1921077.0,0
JK239998,1193994.0,1848244.0,1
JK173654,1139048.0,1899783.0,0
JJ382076,1141036.0,1898736.0,0
JJ464526,1143243.0,1932809.0,0
JJ362741,1166016.0,1946191.0,0
JK252508,1164964.0,1879917.0,0
JK191892,1142779.0,1900034.0,0
JJ322478,1185544.0,1817611.0,1
JJ361141,1179675.0,1873088.0,1
JJ279524,1143686.0,1895514.0,0
JK205417,1164374.0,1931563.0,0
JK163626,1161657.0,1914808.0,0
JJ532958,1177176.0,1833780.0,1
JK178360,1163317.0,1903100.0,0
JK235187,1160005.0,1905256.0,0
JK258576,1158839.0,1861081.0,1
JK113246,1171024.0,1901183.0,0
JJ470500,1163175.0,1910275.0,0
JJ315556,1151300.0,1828012.0,1
JJ392588,1143003.0,1901153.0,0
JJ376604,1179124.0,1892798.0,0
JJ339635,1163066.0,1922796.0,0
JK105939,1100658.0,1934241.0,0
JJ423570,1193875.0,1851074.0,1
JK184869,1177984.0,1831696.0,1
JK144961,1175023.0,1904549.0,0
JJ397606,1168801.0,1929906.0,0
JK172697,1143993.0,1904527.0,0
JJ373099,1161020.0,1870793.0,1
JJ539877,1165181.0,1907779.0,0
JJ421920,1172384.0,1890517.0,0
JJ465319,1156143.0,1862448.0,1
JJ271843,1183278.0,1852581.0,1
JJ405938,1141954.0,1901990.0,0
JJ295815,1183247.0,1818194.0,1
JJ492328,1159629.0,1856431.0,1
JJ285282,1148351.0,1919294.0,0
JJ469331,1188352.0,1872195.0,1
JJ294475,1175023.0,1904549.0,0
JK254193,1173023.0,1913585.0,0
JJ467746,1173272.0,1821759.0,1
JK214074,1140887.0,1899508.0,0
JK262456,1159115.0,1943911.0,0
JK114717,1151742.0,1888187.0,0
JJ484249,1142891.0,1899556.0,0
JK169453,1179925.0,1882604.0,1
JK257198,1150411.0,1899208.0,0
JK107527,1167333.0,1945336.0,0
JJ490081,1165730.0,1864049.0,1
JK133693,1153695.0,1892497.0,0
JK188894,1179864.0,1877579.0,1
JJ321483,1177570.0,1855556.0,1
JJ479572,1164934.0,1926849.0,0
JJ533408,1164484.0,1844817.0,1
JJ328471,1174211.0,1823156.0,1
JJ264404,1167300.0,1860301.0,1
JJ456578,1175711.0,1886973.0,0
JK227822,1182376.0,1874323.0,1
JJ510864,1179123.0,1846991.0,1
JK217869,1149181.0,1931972.0,0
JJ425242,1152737.0,1936042.0,0
JJ456448,1161119.0,1947168.0,0
JJ467955,1159682.0,1913243.0,0
JJ357915,1167958.0,1933798.0,0
JJ474682,1153002.0,1918629.0,0
JJ503228,1165673.0,1923906.0,0
JJ369515,1167669.0,1847703.0,1
JJ423329,1158421.0,1888615.0,0
JK152191,1142556.0,1898855.0,0
JJ272833,1151677.0,1890139.0,0
JK228577,1158126.0,1886449.0,0
JK198062,1169328.0,1901620.0,0
JJ410398,1145804.0,1873508.0,1
JJ376643,1154263.0,1940148.0,0
JK195355,1137351.0,1935819.0,0
JK220525,1180364.0,1849868.0,1
JJ296762,1165264.0,1945272.0,0
JJ471766,1171642.0,1890871.0,0
JJ346344,1139157.0,1910281.0,0
JJ323029,1166799.0,1861252.0,1
JK173018,1177722.0,1904738.0,0
JK245111,1138982.0,1901737.0,0
JJ502761,1179172.0,1875735.0,1
JK169373,1175987.0,1898766.0,0
JJ511551,1148658.0,1891434.0,0
JJ539371,1166058.0,1852122.0,1
JK201935,1150829.0,1872860.0,1
JJ276815,1166331.0,1902275.0,0
JJ358279,1172833.0,1858901.0,1
JJ274740,1176809.0,1903917.0,0
JK120031,1155417.0,1903166.0,0
JJ441564,1178747.0,1904857.0,0
JJ405057,1172707.0,1875385.0,1
JJ381024,1147562.0,1883379.0,0
JJ433709,1146477.0,1865015.0,1
JK187855,1157821.0,1909403.0,0
JJ325054,1182179.0,1865389.0,1
JJ510246,1164222.0,1915991.0,0
JJ455140,1169204.0,1926746.0,0
JJ299246,1184281.0,1870127.0,1
JJ293821,1170273.0,1924431.0,0
JJ386736,1153341.0,1905122.0,0
JK198676,1178219.0,1831594.0,1
JK187024,1134905.0,1937741.0,0
JJ470162,1174185.0,1899401.0,0
JK165243,1100658.0,1934241.0,0
JJ377533,1177293.0,1865584.0,1
JK135056,1180065.0,1852710.0,1
JJ358431,1166987.0,1854622.0,1
JJ389418,1161304.0,1900968.0,0
JJ421444,1173448.0,1826415.0,1
JK143233,1166634.0,1867347.0,1
JJ447513,1173095.0,1837706.0,1
JJ504091,1189102.0,1858048.0,1
JJ274521,1139596.0,1868830.0,1
JJ443939,1191788.0,1858176.0,1
JJ283986,1192602.0,1851471.0,1
JK249282,1170822.0,1883909.0,0
JJ515729,1140339.0,1899776.0,0
JJ472378,1172151.0,1859408.0,1
JJ526974,1135618.0,1916870.0,0
JK199487,1183054.0,1835158.0,1
JK259746,1138552.0,1901156.0,0
JK233235,1154686.0,1926025.0,0
JJ333520,1146186.0,1865691.0,1
JK202613,1168509.0,1839545.0,1
JK215831,1171254.0,1867994.0,1
JK107500,1174998.0,1852438.0,1
JJ533046,1156742.0,1915611.0,0
JJ306827,1159792.0,1920606.0,0
JK163500,1135154.0,1914347.0,0
JK153040,1180886.0,1843094.0,1
JJ379242,1198236.0,1851514.0,1
JK188060,1168473.0,1894848.0,0
JK196241,1197739.0,1844702.0,1
JJ419642,1184680.0,1871212.0,1
JJ301309,1174528.0,1913214.0,0
JJ377661,1193075.0,1861000.0,1
JJ523060,1143605.0,1898219.0,0
JK233428,1191372.0,1843705.0,1
JJ503740,1166615.0,1856002.0,1
JK238981,1185660.0,1853526.0,1
JK204119,1165466.0,1830685.0,1
JK242956,1169871.0,1928197.0,0
JJ478214,1143960.0,1926170.0,0
JJ492090,1168903.0,1926152.0,0
JJ266225,1144321.0,1898236.0,0
JJ392255,1138576.0,1900472.0,0
JJ510080,1147266.0,1900617.0,0
JK107891,1177402.0,1877610.0,1
JJ329787,1169214.0,1928331.0,0
JJ281681,1157770.0,1863728.0,1
JJ460422,1153941.0,1863282.0,1
JK217737,1173305.0,1895394.0,0
JK220992,1178630.0,1865109.0,1
JJ327750,1145013.0,1871707.0,1
JK185553,1174761.0,1868347.0,1
JJ425675,1167773.0,1933570.0,0
JJ277884,1165712.0,1908139.0,0
JK108574,1149241.0,1869981.0,1
JJ291455,1106955.0,1941060.0,0
JK241151,1160200.0,1880721.0,0
JK222665,1181397.0,1873782.0,1
JJ406893,1137359.0,1923355.0,0
JJ279889,1197337.0,1845611.0,1
JJ355687,1100658.0,1934241.0,0
JJ432907,1158327.0,1935109.0,0
JJ357448,1160045.0,1878388.0,0
JK102833,1170241.0,1844867.0,1
JJ486862,1174193.0,1857675.0,1
JK200476,1157397.0,1912702.0,0
JJ505585,1152804.0,1941021.0,0
JK216855,1139296.0,1910090.0,0
JJ339803,1138318.0,1920713.0,0
JJ521165,1170496.0,1926135.0,0
JK134854,1180738.0,1860498.0,1
JJ393412,1138519.0,1935839.0,0
JK199718,1193357.0,1853048.0,1
JJ360139,1193934.0,1856191.0,1
JJ456906,1133913.0,1869766.0,1
JJ450329,1136524.0,1919586.0,0
JJ382070,1168011.0,1931639.0,0
JJ471390,1172186.0,1858083.0,1
JJ338315,1157903.0,1893534.0,0
JJ536894,1156290.0,1856493.0,1
JJ344800,1158975.0,1935115.0,0
JK174054,1176352.0,1900918.0,0
JK128189,1153997.0,1921094.0,0
JJ381442,1174462.0,1900805.0,0
JJ353126,1168857.0,1858749.0,1
JJ501446,1193296.0,1850014.0,1
JK160876,1151370.0,1851889.0,1
JJ445905,1167458.0,1931452.0,0
JK167292,1178211.0,1864309.0,1
JJ536485,1142786.0,1898199.0,0
JJ483358,1155050.0,1914919.0,0
JJ421658,1148903.0,1926279.0,0
JJ362566,1156763.0,1940385.0,0
JJ285015,1181802.0,1857722.0,1
JJ497927,1149094.0,1863458.0,1
JJ402532,1178699.0,1863680.0,1
JJ482153,1176204.0,1899450.0,0
JJ321966,1146747.0,1852856.0,1
JJ316500,1152494.0,1932484.0,0
JK234191,1170276.0,1931646.0,0
JJ442809,1189981.0,1849981.0,1
JJ277728,1161740.0,1852591.0,1
JK163748,1167518.0,1841720.0,1
JJ347919,1159143.0,1849898.0,1
JJ392251,1152247.0,1896123.0,0
JK216662,1165069.0,1944162.0,0
JK252858,1177829.0,1879570.0,1
JK190869,1148935.0,1850242.0,1
JK238066,1173907.0,1910014.0,0
JJ270798,1143941.0,1926170.0,0
JJ453160,1163126.0,1950347.0,0
JJ333213,1173834.0,1858326.0,1
JJ512831,1142372.0,1912674.0,0
JJ295364,1182266.0,1860748.0,1
JJ282971,1187635.0,1870759.0,1
JK223234,1191178.0,1842136.0,1
JK166521,1153909.0,1862276.0,1
JK128627,1177066.0,1904804.0,0
JJ287705,1169310.0,1923630.0,0
JJ528585,1148052.0,1913266.0,0
JK226592,1175027.0,1875576.0,1
JJ353743,1160243.0,1870413.0,1
JK155802,1151430.0,1903073.0,0
JJ481693,1149201.0,1919750.0,0
JJ311249,1119316.0,1935692.0,0
JK211689,1131537.0,1920119.0,0
JJ364833,1179256.0,1902052.0,0
JJ489838,1162140.0,1909515.0,0
JK202908,1175251.0,1902995.0,0
JJ534279,1167322.0,1944658.0,0
JJ281858,1164133.0,1849946.0,1
JJ478178,1169069.0,1828243.0,1
JK113495,1176436.0,1898416.0,0
JJ348008,1170200.0,1924134.0,0
JK244402,1174912.0,1908513.0,0
JJ279616,1149132.0,1910643.0,0
JJ367187,1168551.0,1898323.0,0
JJ462720,1169417.0,1884270.0,0
JJ389425,1177318.0,1900224.0,0
JJ530749,1179612.0,1829232.0,1
JJ453306,1145225.0,1870231.0,1
JK186593,1156834.0,1946324.0,0
JK217889,1133778.0,1947059.0,0
JJ404118,1167012.0,1885633.0,0
JK248665,1169994.0,1890897.0,0
JK210130,1195770.0,1847600.0,1
JJ297260,1168343.0,1853353.0,1
JJ284171,1167297.0,1878878.0,1
JJ345015,1153327.0,1890818.0,0
JJ310679,1145688.0,1854844.0,1
JJ440850,1169889.0,1857363.0,1
JJ462995,1132293.0,1942092.0,0
JJ402622,1187041.0,1848047.0,1
JJ501891,1162419.0,1829502.0,1
JJ513867,1169369.0,1922760.0,0
JK258738,1168128.0,1873309.0,1
JJ329768,1178868.0,1856479.0,1
JJ376531,1167605.0,1901069.0,0
JJ430221,1133433.0,1912362.0,0
JJ346523,1145812.0,1910442.0,0
JK224271,1137132.0,1894741.0,0
JK171185,1189552.0,1868725.0,1
JK235101,1154275.0,1923761.0,0
JJ333592,1199202.0,1847068.0,1
JK173454,1176739.0,1905742.0,0
JJ263663,1156976.0,1927283.0,0
JJ288029,1163960.0,1905374.0,0
JK131683,1152608.0,1892784.0,0
JJ445096,1148552.0,1927104.0,0
JJ524497,1144311.0,1910210.0,0
JJ359476,1177171.0,1854144.0,1
JJ496895,1180562.0,1876619.0,1
JJ389438,1170686.0,1924581.0,0
JK133017,1158983.0,1867818.0,1
JK128280,1182972.0,1851212.0,1
JJ341086,1165516.0,1871857.0,1
JK175571,1189822.0,1851933.0,1
JJ415613,1147578.0,1894088.0,0
JJ327903,1165883.0,1870524.0,1
JJ289212,1161076.0,1889013.0,0
JJ508938,1168443.0,1857678.0,1
JJ531201,1142803.0,1900514.0,0
JK172454,1155878.0,1871677.0,1
JJ464419,1194640.0,1854406.0,1
JK235510,1155866.0,1894950.0,0
JJ441767,1196300.0,1855178.0,1
JJ363283,1184322.0,1876224.0,1
JJ336191,1178009.0,1871697.0,1
JJ531549,1175595.0,1826001.0,1
JJ479276,1174114.0,1914632.0,0
JJ375552,1180708.0,1882808.0,1
JK135967,1166897.0,1858031.0,1
JJ299708,1124412.0,1939473.0,0
JJ307263,1142843.0,1899555.0,0
JJ500848,1155239.0,1918015.0,0
JJ426166,1172088.0,1886143.0,0
JK197684,1178118.0,1835025.0,1
JK261427,1155076.0,1875687.0,1
JJ300103,1185166.0,1860816.0,1
JK213011,1131774.0,1912197.0,0
JJ340808,1136893.0,1894385.0,0
JK172328,1174951.0,1854216.0,1
JJ361230,1168255.0,1885697.0,0
JJ362549,1155737.0,1875838.0,1
JJ315855,1168579.0,1934716.0,0
JJ463879,1173676.0,1909694.0,0
JK205350,1183457.0,1869424.0,1
JJ486591,1146343.0,1896976.0,0
JK105643,1176799.0,1900994.0,0
JJ349454,1168277.0,1924231.0,0
JK256123,1142315.0,1908839.0,0
JJ405041,1152720.0,1921063.0,0
JJ291741,1161165.0,1861226.0,1
JJ351645,1147003.0,1901476.0,0
JJ493297,1175463.0,1903198.0,0
JJ273151,1137304.0,1925670.0,0
JJ473310,1189705.0,1851374.0,1
JJ304191,1184620.0,1851910.0,1
JK209453,1146319.0,1898306.0,0
JK139986,1142579.0,1911500.0,0
JJ427521,1181398.0,1873721.0,1
JJ291672,1161478.0,1861938.0,1
JK198803,1180676.0,1850550.0,1
JJ472019,1177028.0,1892313.0,0
JK183724,1176345.0,1852593.0,1
JK242435,1180968.0,1851892.0,1
JJ315290,1176416.0,1903908.0,0
JJ410127,1175630.0,1861650.0,1
JJ509841,1164516.0,1907750.0,0
JK227868,1152847.0,1849283.0,1
JJ384780,1186532.0,1847561.0,1
JK191077,1155878.0,1871677.0,1
JJ364020,1158996.0,1936753.0,0
JK213667,1162780.0,1910421.0,0
JJ433507,1175140.0,1905332.0,0
JJ504761,1177422.0,1895476.0,0
JJ503217,1160170.0,1899944.0,0
JJ449882,1168469.0,1929861.0,0
JK113712,1175023.0,1904549.0,0
JJ283955,1104700.0,1933741.0,0
JJ455752,1136380.0,1899715.0,0
JK212069,1178400.0,1890131.0,0
JJ345296,1163673.0,1897489.0,0
JJ407834,1169868.0,1921628.0,0
JJ295191,1161144.0,1888023.0,0
JJ412691,1166609.0,1893066.0,0
JK178654,1148227.0,1899678.0,0
JJ517113,1164246.0,1947468.0,0
JJ317615,1129808.0,1915194.0,0
JJ396455,1141810.0,1929113.0,0
JK211970,1151170.0,1894442.0,0
JK165518,1172307.0,1830960.0,1
JK258403,1166659.0,1833736.0,1
JK151645,1141320.0,1901637.0,0
JJ446127,1141648.0,1901787.0,0
JK184732,1170060.0,1931632.0,0
JJ412012,1169915.0,1931099.0,0
JK123983,1168555.0,1929684.0,0
JJ392100,1143003.0,1901153.0,0
JK246023,1173069.0,1909480.0,0
JK171039,1149812.0,1897228.0,0
JJ404258,1190228.0,1853432.0,1
JJ415803,1182866.0,1855292.0,1
JJ373600,1160991.0,1943136.0,0
JK197172,1190601.0,1858315.0,1
JJ407019,1188564.0,1854568.0,1
JJ367354,1174732.0,1862250.0,1
JJ522324,1173362.0,1893147.0,0
JJ530448,1183204.0,1852140.0,1
JJ467542,1183672.0,1849986.0,1
JJ470395,1171298.0,1854220.0,1
JJ498598,1158262.0,1889274.0,0
JJ295470,1165303.0,1950303.0,0
JJ322160,1153368.0,1921084.0,0
JJ343723,1151470.0,1893452.0,0
JJ352224,1193926.0,1835871.0,1
JJ430340,1158016.0,1947684.0,0
JK129392,1165653.0,1846986.0,1
JK152453,1194894.0,1857043.0,1
JK223946,1186087.0,1835360.0,1
JK183918,1161085.0,1922868.0,0
JJ475544,1166281.0,1900109.0,0
JJ443869,1163265.0,1909450.0,0
JJ532351,1174938.0,1900809.0,0
JJ343044,1138588.0,1917159.0,0
JJ485059,1163119.0,1898512.0,0
JJ413190,1174056.0,1916083.0,0
JK164516,1165983.0,1833714.0,1
JK196273,1177361.0,1903270.0,0
JK219437,1170137.0,1893360.0,0
JK132776,1158873.0,1859836.0,1
JJ354398,1159126.0,1874510.0,1
JJ498933,1137484.0,1910907.0,0
JJ383560,1176339.0,1856885.0,1
JJ526691,1177283.0,1859130.0,1
JK194646,1180219.0,1844722.0,1
JJ381949,1172916.0,1859614.0,1
JK142943,1156731.0,1888205.0,0
JK182024,1196648.0,1848320.0,1
JJ281758,1165011.0,1936791.0,0
JJ309484,1152986.0,1911477.0,0
JJ467327,1165139.0,1890123.0,0
JK109827,1197361.0,1854618.0,1
JJ449379,1183555.0,1854556.0,1
JJ418599,1131458.0,1917882.0,0
JK250331,1168100.0,1850136.0,1
JJ318467,1138712.0,1909741.0,0
JK201278,1179970.0,1893558.0,0
JJ305297,1175023.0,1904549.0,0
JJ435157,1156420.0,1942336.0,0
JK182414,1163248.0,1905734.0,0
JJ535479,1193774.0,1839998.0,1
JK224503,1166400.0,1947692.0,0
JJ388456,1174459.0,1888380.0,0
JK163617,1166457.0,1909680.0,0
JK223289,1177162.0,1906355.0,0
JJ534159,1183438.0,1870168.0,1
JJ329416,1141791.0,1921256.0,0
JK253982,1180990.0,1882653.0,1
JJ413892,1159942.0,1857214.0,1
JJ533729,1177245.0,1902384.0,0
JJ503090,1183163.0,1869209.0,1
JK185805,1141064.0,1918116.0,0
JK257737,1157231.0,1877637.0,0
JJ463713,1185441.0,1832670.0,1
JJ331135,1126770.0,1939350.0,0
JJ310183,1178868.0,1828958.0,1
JJ436330,1174855.0,1822007.0,1
JJ290303,1160310.0,1926806.0,0
JK146819,1147190.0,1884832.0,0
JK135791,1190612.0,1851338.0,1
JK132877,1160731.0,1929529.0,0
JJ473237,1173112.0,1849492.0,1
JJ362188,1166668.0,1939649.0,0
JJ311536,1168532.0,1929731.0,0
JK167309,1167560.0,1901150.0,0
JK252453,1181139.0,1857898.0,1
JK105771,1188223.0,1852840.0,1
JK150040,1171959.0,1842778.0,1
JJ320303,1160484.0,1920729.0,0
JK246344,1149112.0,1883714.0,0
JK161583,1177926.0,1858953.0,1
JJ464250,1183321.0,1851139.0,1
JJ292473,1170533.0,1870174.0,1
JK172286,1177647.0,1887564.0,0
JJ488906,1165068.0,1934415.0,0
JJ467401,1173336.0,1893976.0,0
JJ468437,1160213.0,1898362.0,0
JJ408408,1155425.0,1851798.0,1
JJ290673,1175165.0,1895362.0,0
JJ397180,1148528.0,1906596.0,0
JK245273,1155503.0,1896198.0,0
JJ303460,1176427.0,1898809.0,0
JJ498473,1160800.0,1942830.0,0
JJ461125,1176956.0,1902517.0,0
JJ433144,1154891.0,1905271.0,0
JK198896,1168359.0,1922295.0,0
JJ268602,1151151.0,1862534.0,1
JK191026,1181953.0,1876664.0,1
JK252603,1150174.0,1907391.0,0
JK139804,1178593.0,1855320.0,1
JJ405572,1134225.0,1921953.0,0
JJ405769,1166652.0,1942638.0,0
JJ376212,1165521.0,1847399.0,1
JK154985,1172343.0,1852312.0,1
JK115740,1138864.0,1899459.0,0
JJ308907,1156822.0,1885102.0,0
JJ386263,1174481.0,1858820.0,1
JK180657,1171136.0,1918178.0,0
JJ363096,1201559.0,1830951.0,1
JJ401603,1134691.0,1939072.0,0
JJ530788,1170492.0,1859484.0,1
JK211595,1168803.0,1893810.0,0
JJ470653,1158683.0,1907881.0,0
JK126921,1139609.0,1909438.0,0
JJ456788,1178016.0,1838870.0,1
JJ470628,1182731.0,1851461.0,1
JJ284508,1174231.0,1863149.0,1
JJ535799,1153183.0,1884193.0,0
JJ382466,1178662.0,1881841.0,1
JJ282395,1170536.0,1902074.0,0
JK205280,1183101.0,1874449.0,1
JK160921,1163985.0,1908854.0,0
JJ438903,1155690.0,1889425.0,0
JJ375279,1167108.0,1942847.0,0
JK206537,1152915.0,1904681.0,0
JJ301773,1173911.0,1908313.0,0
JJ490413,1162079.0,1901654.0,0
JJ428251,1130933.0,1918084.0,0
JJ423169,1150155.0,1899046.0,0
JK148160,1148167.0,1907469.0,0
JK157782,1163507.0,1860604.0,1
JJ436319,1179456.0,1891859.0,0
JJ343984,1165227.0,1940097.0,0
JK111046,1167650.0,1900154.0,0
JK148249,1149160.0,1932715.0,0
JJ406006,1139304.0,1915723.0,0
JJ368678,1148096.0,1911932.0,0
JJ372624,1157823.0,1896437.0,0
JJ534413,1171210.0,1901678.0,0
JJ357153,1158462.0,1929134.0,0
JJ295266,1174587.0,1890138.0,0
JJ332436,1162066.0,1901187.0,0
JK100966,1175882.0,1822392.0,1
JJ278991,1162231.0,1950352.0,0
JJ440680,1176389.0,1900258.0,0
JJ434498,1126628.0,1937442.0,0
JJ352549,1153485.0,1896818.0,0
JJ364162,1174261.0,1909359.0,0
JK135024,1167328.0,1936340.0,0
JJ268653,1183763.0,1871723.0,1
JK197124,1186434.0,1870783.0,1
JJ490983,1138162.0,1899681.0,0
JJ410905,1155729.0,1888220.0,0
JK249390,1149713.0,1889783.0,0
JJ363799,1147980.0,1912955.0,0
JK201626,1153448.0,1875713.0,1
JK195693,1158232.0,1894103.0,0
JJ345072,1146726.0,1923676.0,0
JJ467297,1149387.0,1913156.0,0
JJ321206,1176439.0,1905733.0,0
JK184447,1183646.0,1877701.0,1
JK194154,1178037.0,1829709.0,1
JK124800,1179894.0,1831414.0,1
JJ331158,1126741.0,1921705.0,0
JJ327150,1139648.0,1902027.0,0
JJ394414,1172220.0,1914889.0,0
JJ466898,1132733.0,1913610.0,0
JJ528152,1144028.0,1920849.0,0
JJ380202,1188717.0,1859906.0,1
JK109251,1173615.0,1903832.0,0
JJ433657,1169054.0,1921217.0,0
JJ307851,1181085.0,1832115.0,1
JJ524830,1194171.0,1855551.0,1
JJ445938,1147213.0,1901097.0,0
JJ303497,1158712.0,1862748.0,1
JJ392354,1178183.0,1849015.0,1
JK230546,1198769.0,1816454.0,1
JK238848,1180905.0,1857392.0,1
JK172586,1148064.0,1919953.0,0
JK136394,1172597.0,1856844.0,1
JJ267569,1156773.0,1877292.0,1
JJ490502,1192311.0,1849501.0,1
JJ491356,1176071.0,1904482.0,0
JJ422119,1170149.0,1893092.0,0
JJ262490,1155978.0,1863999.0,1
JJ516604,1173660.0,1884378.0,0
JJ443209,1135110.0,1866750.0,1
JJ445792,1165858.0,1930868.0,0
JK225208,1142205.0,1905011.0,0
JJ402722,1178088.0,1852373.0,1
JJ501849,1167108.0,1942847.0,0
JJ327594,1165316.0,1942608.0,0
JJ514194,1148853.0,1931908.0,0
JJ294007,1171925.0,1852467.0,1
JJ333392,1160387.0,1886699.0,0
JK138586,1178756.0,1891402.0,0
JK166165,1160965.0,1862809.0,1
JJ433479,1167198.0,1901060.0,0
JK216144,1183797.0,1857860.0,1
JJ406254,1183364.0,1852811.0,1
JJ523132,1176620.0,1891359.0,0
JK132929,1174469.0,1904732.0,0
JK201423,1171378.0,1921883.0,0
JJ370768,1185264.0,1857509.0,1
JK224848,1130294.0,1926298.0,0
JK124998,1192377.0,1846714.0,1
JK107030,1166408.0,1863427.0,1
JJ370653,1182361.0,1861107.0,1
JJ437919,1153030.0,1937255.0,0
JJ330802,1175229.0,1884418.0,0
JK199844,1158263.0,1881585.0,0
JK211168,1180043.0,1861837.0,1
JJ338697,1174025.0,1889222.0,0
JJ356719,1143333.0,1910186.0,0
JJ282994,1140718.0,1899761.0,0
JK166923,1177282.0,1890283.0,0
JK252054,1144508.0,1896325.0,0
JJ530335,1153720.0,1894499.0,0
JJ318789,1167593.0,1868601.0,1
JJ417988,1155873.0,1871845.0,1
JJ336285,1177579.0,1820730.0,1
JK108033,1125540.0,1920046.0,0
JK115207,1155058.0,1852989.0,1
JJ297914,1159838.0,1928494.0,0
JK236689,1155836.0,1873125.0,1
JJ333771,1150772.0,1859869.0,1
JJ462665,1176894.0,1880780.0,1
JJ520426,1182603.0,1865189.0,1
JK212592,1183978.0,1851283.0,1
JJ362812,1164351.0,1853976.0,1
JJ475031,1150729.0,1907066.0,0
JJ319749,1176620.0,1891359.0,0
JK218157,1176275.0,1863208.0,1
JK172518,1139682.0,1906463.0,0
JJ271946,1178689.0,1878891.0,1
JJ331063,1166450.0,1865585.0,1
JK203826,1101811.0,1934419.0,0
JK165235,1163858.0,1929932.0,0
JJ439659,1168640.0,1851048.0,1
JJ473975,1138306.0,1915631.0,0
JJ411009,1177713.0,1837685.0,1
JK247859,1152252.0,1893610.0,0
JJ400449,1152694.0,1937341.0,0
JK118002,1163231.0,1830972.0,1
JJ280159,1177361.0,1903270.0,0
JJ521600,1157932.0,1892551.0,0
